1, 1
2, 1
3, 1
4, 2
5, 3
6, 4
7, 5
8, 6
9, 8
10, 10
11, 12
12, 14
13, 17
14, 19
15, 22
16, 26
17, 29
18, 32
19, 36
20, 40
21, 44
22, 49
23, 53
24, 58
25, 63
26, 68
27, 73
28, 79
29, 85
30, 91
31, 97
32, 103
33, 109
34, 116
35, 123
36, 130
37, 137
38, 144
39, 151
40, 159
41, 167
42, 175
43, 183
44, 191
45, 199
46, 208
47, 216
48, 225
49, 234
50, 242
51, 252
52, 261
53, 270
54, 279
55, 289
56, 298
57, 308
58, 318
59, 327
60, 337
61, 347
62, 357
63, 367
64, 377
65, 388
66, 398
67, 408
68, 418
69, 429
70, 439
71, 450
72, 460
73, 470
74, 481
75, 491
76, 502
77, 512
78, 523
79, 533
80, 544
81, 554
82, 565
83, 575
84, 585
85, 596
86, 606
87, 616
88, 626
89, 636
90, 646
91, 656
92, 666
93, 676
94, 686
95, 696
96, 705
97, 715
98, 724
99, 733
100, 743
101, 752
102, 761
103, 770
104, 778
105, 787
106, 796
107, 804
108, 812
109, 820
110, 828
111, 836
112, 844
113, 851
114, 859
115, 866
116, 873
117, 880
118, 887
119, 893
120, 900
121, 906
122, 912
123, 918
124, 923
125, 929
126, 934
127, 939
128, 944
129, 949
130, 953
131, 958
132, 962
133, 966
134, 969
135, 973
136, 976
137, 979
138, 982
139, 985
140, 987
141, 990
142, 992
143, 993
144, 995
145, 996
146, 998
147, 998
148, 999
149, 1000
150, 1000
151, 1000
152, 1000
153, 999
154, 999
155, 998
156, 997
157, 996
158, 994
159, 993
160, 991
161, 988
162, 986
163, 984
164, 981
165, 978
166, 975
167, 971
168, 968
169, 964
170, 960
171, 956
172, 951
173, 947
174, 942
175, 937
176, 932
177, 926
178, 921
179, 915
180, 909
181, 903
182, 896
183, 890
184, 883
185, 877
186, 870
187, 862
188, 855
189, 848
190, 840
191, 832
192, 824
193, 816
194, 808
195, 800
196, 791
197, 783
198, 774
199, 765
200, 756
201, 747
202, 738
203, 729
204, 719
205, 710
206, 700
207, 691
208, 681
209, 671
210, 661
211, 651
212, 641
213, 631
214, 621
215, 611
216, 601
217, 590
218, 580
219, 570
220, 559
221, 549
222, 538
223, 528
224, 518
225, 507
226, 497
227, 486
228, 476
229, 465
230, 455
231, 444
232, 434
233, 424
234, 413
235, 403
236, 393
237, 382
238, 372
239, 362
240, 352
241, 342
242, 332
243, 322
244, 313
245, 303
246, 293
247, 284
248, 275
249, 265
250, 256
251, 247
252, 238
253, 229
254, 220
255, 212
256, 203
257, 195
258, 187
259, 179
260, 171
261, 163
262, 155
263, 148
264, 140
265, 133
266, 126
267, 119
268, 113
269, 106
270, 100
271, 94
272, 88
273, 82
274, 76
275, 71
276, 66
277, 60
278, 56
279, 51
280, 46
281, 42
282, 38
283, 34
284, 31
285, 27
286, 24
287, 21
288, 18
289, 15
290, 13
291, 11
292, 9
293, 7
294, 6
295, 4
296, 3
297, 2
298, 2
299, 1
300, 1
301, 1
302, 1
303, 2
304, 2
305, 3
306, 4
307, 6
308, 7
309, 9
310, 11
311, 13
312, 15
313, 18
314, 21
315, 24
316, 27
317, 31
318, 34
319, 38
320, 42
321, 46
322, 51
323, 56
324, 60
325, 66
326, 71
327, 76
328, 82
329, 88
330, 94
331, 100
332, 106
333, 113
334, 119
335, 126
336, 133
337, 140
338, 148
339, 155
340, 163
341, 171
342, 179
343, 187
344, 195
345, 203
346, 212
347, 220
348, 229
349, 238
350, 247
351, 256
352, 265
353, 275
354, 284
355, 293
356, 303
357, 313
358, 322
359, 332
360, 342
361, 352
362, 362
363, 372
364, 382
365, 393
366, 403
367, 413
368, 424
369, 434
370, 444
371, 455
372, 465
373, 476
374, 486
375, 497
376, 507
377, 518
378, 528
379, 538
380, 549
381, 559
382, 570
383, 580
384, 590
385, 601
386, 611
387, 621
388, 631
389, 641
390, 651
391, 661
392, 671
393, 681
394, 691
395, 700
396, 710
397, 719
398, 729
399, 738
400, 747
401, 756
402, 765
403, 774
404, 783
405, 791
406, 800
407, 808
408, 816
409, 824
410, 832
411, 840
412, 848
413, 855
414, 862
415, 870
416, 877
417, 883
418, 890
419, 896
420, 903
421, 909
422, 915
423, 921
424, 926
425, 932
426, 937
427, 942
428, 947
429, 951
430, 956
431, 960
432, 964
433, 968
434, 971
435, 975
436, 978
437, 981
438, 984
439, 986
440, 988
441, 991
442, 993
443, 994
444, 996
445, 997
446, 998
447, 999
448, 999
449, 1000
450, 1000
451, 1000
452, 1000
453, 999
454, 998
455, 998
456, 996
457, 995
458, 993
459, 992
460, 990
461, 987
462, 985
463, 982
464, 979
465, 976
466, 973
467, 969
468, 966
469, 962
470, 958
471, 953
472, 949
473, 944
474, 939
475, 934
476, 929
477, 923
478, 918
479, 912
480, 906
481, 900
