1,1.0
2,1.0
3,2.0
4,2.0
5,3.0
6,3.0
7,4.0
8,4.0
9,5.0
10,5.0
11,6.0
12,6.0
13,7.0
14,7.0
15,8.0
16,8.0
17,9.0
18,9.0
19,10.0
20,10.0
21,11.0
22,11.0
23,12.0
24,12.0
25,13.0
26,13.0
27,14.0
28,14.0
29,15.0
30,15.0
31,16.0
32,16.0
33,17.0
34,17.0
35,18.0
36,18.0
37,19.0
38,19.0
39,20.0
40,20.0
41,21.0
42,21.0
43,22.0
44,22.0
45,23.0
46,23.0
47,24.0
48,24.0
49,25.0
50,25.0
51,26.0
52,26.0
53,27.0
54,27.0
55,28.0
56,28.0
57,29.0
58,29.0
59,30.0
60,30.0
61,31.0
62,31.0
63,32.0
64,32.0
65,33.0
66,33.0
67,34.0
68,34.0
69,35.0
70,35.0
71,36.0
72,36.0
73,37.0
74,37.0
75,38.0
76,38.0
77,39.0
78,39.0
79,40.0
80,40.0
81,41.0
82,41.0
83,42.0
84,42.0
85,43.0
86,43.0
87,44.0
88,44.0
89,45.0
90,45.0
91,46.0
92,46.0
93,47.0
94,47.0
95,48.0
96,48.0
97,49.0
98,49.0
99,50.0
100,50.0
101,51.0
102,51.0
103,52.0
104,52.0
105,53.0
106,53.0
107,54.0
108,54.0
109,55.0
110,55.0
111,56.0
112,56.0
113,57.0
114,57.0
115,58.0
116,58.0
117,59.0
118,59.0
119,60.0
120,60.0
121,61.0
122,61.0
123,62.0
124,62.0
125,63.0
126,63.0
127,64.0
128,64.0
129,65.0
130,65.0
131,66.0
132,66.0
133,67.0
134,67.0
135,68.0
136,68.0
137,69.0
138,69.0
139,70.0
140,70.0
141,71.0
142,71.0
143,72.0
144,72.0
145,73.0
146,73.0
147,74.0
148,74.0
149,75.0
150,75.0
151,76.0
152,76.0
153,77.0
154,77.0
155,78.0
156,78.0
157,79.0
158,79.0
159,80.0
160,80.0
161,81.0
162,81.0
163,82.0
164,82.0
165,83.0
166,83.0
167,84.0
168,84.0
169,85.0
170,85.0
171,86.0
172,86.0
173,87.0
174,87.0
175,88.0
176,88.0
177,89.0
178,89.0
179,90.0
180,90.0
181,91.0
182,91.0
183,92.0
184,92.0
185,93.0
186,93.0
187,94.0
188,94.0
189,95.0
190,95.0
191,96.0
192,96.0
193,97.0
194,97.0
195,98.0
196,98.0
197,99.0
198,99.0
199,100.0
200,100.0
201,101.0
202,101.0
203,102.0
