1,11.0
2,13.0
3,9.0
4,7.0
5,2.0
6,19.0
7,18.0
8,9.0
9,10.0
10,8.0
11,18.0
12,12.0
13,19.0
14,19.0
15,6.0
16,8.0
17,17.0
18,19.0
19,4.0
20,9.0
21,7.0
22,18.0
23,4.0
24,6.0
25,9.0
26,19.0
27,25.0
28,22.0
29,10.0
30,20.0
31,14.0
32,17.0
33,29.0
34,15.0
35,12.0
36,13.0
37,28.0
38,20.0
39,23.0
40,21.0
41,22.0
42,24.0
43,30.0
44,21.0
45,35.0
46,34.0
47,32.0
48,36.0
49,22.0
50,30.0
51,36.0
52,24.0
53,35.0
54,36.0
55,32.0
56,32.0
57,40.0
58,34.0
59,36.0
60,30.0
61,37.0
62,39.0
63,41.0
64,42.0
65,44.0
66,35.0
67,39.0
68,39.0
69,53.0
70,37.0
71,49.0
72,44.0
73,57.0
74,49.0
75,49.0
76,57.0
77,44.0
78,57.0
79,48.0
80,55.0
81,46.0
82,64.0
83,55.0
84,50.0
85,59.0
86,68.0
87,58.0
88,59.0
89,66.0
90,57.0
91,66.0
92,68.0
93,71.0
94,68.0
95,75.0
96,72.0
97,71.0
98,67.0
99,66.0
100,69.0
101,74.0
102,66.0
103,73.0
104,76.0
105,63.0
106,76.0
107,72.0
108,75.0
109,73.0
110,70.0
111,76.0
112,73.0
113,77.0
114,76.0
115,89.0
116,71.0
117,73.0
118,85.0
119,81.0
120,74.0
121,89.0
122,89.0
123,84.0
124,92.0
125,93.0
126,87.0
127,86.0
128,81.0
129,94.0
130,84.0
131,93.0
132,81.0
133,90.0
134,91.0
135,81.0
136,89.0
137,88.0
138,90.0
139,89.0
140,81.0
141,82.0
142,91.0
143,90.0
144,85.0
145,95.0
146,86.0
147,83.0
148,97.0
149,89.0
150,90.0
151,87.0
152,85.0
153,96.0
154,99.0
155,92.0
156,100.0
157,85.0
158,85.0
159,89.0
160,95.0
161,98.0
162,98.0
163,84.0
164,93.0
165,83.0
166,88.0
167,90.0
168,89.0
169,85.0
170,91.0
171,80.0
172,82.0
173,76.0
174,94.0
175,77.0
176,76.0
177,85.0
178,77.0
179,85.0
180,81.0
181,78.0
182,81.0
183,87.0
184,85.0
185,74.0
186,86.0
187,75.0
188,75.0
189,76.0
190,84.0
191,70.0
192,69.0
193,77.0
194,81.0
195,80.0
196,77.0
197,72.0
198,65.0
199,74.0
200,72.0
201,69.0
202,69.0
203,66.0
204,77.0
205,61.0
206,66.0
207,65.0
208,70.0
209,63.0
210,61.0
211,59.0
212,68.0
213,55.0
214,66.0
215,63.0
216,56.0
217,58.0
218,54.0
219,56.0
220,62.0
221,47.0
222,44.0
223,43.0
224,53.0
225,50.0
226,48.0
227,47.0
228,56.0
229,39.0
230,47.0
231,54.0
232,48.0
233,50.0
234,35.0
235,43.0
236,44.0
237,40.0
238,37.0
239,34.0
240,37.0
241,40.0
242,43.0
243,43.0
244,37.0
245,38.0
246,25.0
247,39.0
248,40.0
249,29.0
250,25.0
251,25.0
252,25.0
253,18.0
254,20.0
255,18.0
256,21.0
257,28.0
258,25.0
259,19.0
260,23.0
261,15.0
262,16.0
263,18.0
264,27.0
265,23.0
266,16.0
267,17.0
268,23.0
269,18.0
270,11.0
271,22.0
272,20.0
273,10.0
274,16.0
275,12.0
276,10.0
277,13.0
278,22.0
279,18.0
280,14.0
281,8.0
282,16.0
283,7.0
284,13.0
285,3.0
286,4.0
287,5.0
288,6.0
289,14.0
290,15.0
291,16.0
292,21.0
293,0.0
294,0.0
295,7.0
296,13.0
297,6.0
298,20.0
299,0.0
300,1.0
301,19.0
302,5.0
303,7.0
304,18.0
305,14.0
306,1.0
307,17.0
308,12.0
309,14.0
310,19.0
311,7.0
312,5.0
313,17.0
314,15.0
315,6.0
316,9.0
317,21.0
318,13.0
319,7.0
320,11.0
321,9.0
322,20.0
323,14.0
324,16.0
325,23.0
326,17.0
327,11.0
328,11.0
329,11.0
330,19.0
331,23.0
332,21.0
333,25.0
334,26.0
335,29.0
336,13.0
337,27.0
338,17.0
339,24.0
340,19.0
341,16.0
342,32.0
343,28.0
344,26.0
345,31.0
346,32.0
347,26.0
348,31.0
349,36.0
350,31.0
351,31.0
352,35.0
353,26.0
354,40.0
355,38.0
356,29.0
357,34.0
358,27.0
359,41.0
360,41.0
361,34.0
362,44.0
363,49.0
364,49.0
365,41.0
366,39.0
367,41.0
368,45.0
369,40.0
370,47.0
371,41.0
372,49.0
373,39.0
374,43.0
375,52.0
376,43.0
377,55.0
378,49.0
379,62.0
380,45.0
381,47.0
382,47.0
383,49.0
384,57.0
385,52.0
386,55.0
387,60.0
388,63.0
389,58.0
390,58.0
391,67.0
392,65.0
393,66.0
394,69.0
395,60.0
396,75.0
397,61.0
398,72.0
399,76.0
400,69.0
401,61.0
402,70.0
403,67.0
404,70.0
405,73.0
406,78.0
407,74.0
408,73.0
409,76.0
410,75.0
411,77.0
412,74.0
413,77.0
414,82.0
415,85.0
416,81.0
417,86.0
418,77.0
419,82.0
420,75.0
421,74.0
422,83.0
423,91.0
424,89.0
425,86.0
426,80.0
427,88.0
428,80.0
429,86.0
430,85.0
431,94.0
432,94.0
433,95.0
434,86.0
435,87.0
436,91.0
437,92.0
438,89.0
439,96.0
440,94.0
441,88.0
442,93.0
443,92.0
444,92.0
445,96.0
446,87.0
447,87.0
448,85.0
449,80.0
450,97.0
451,100.0
452,90.0
453,87.0
454,80.0
455,86.0
456,84.0
457,95.0
458,91.0
459,96.0
460,87.0
461,88.0
462,86.0
463,86.0
464,87.0
465,81.0
466,92.0
467,94.0
468,87.0
469,81.0
470,91.0
471,91.0
472,86.0
473,82.0
474,79.0
475,93.0
476,84.0
477,88.0
478,77.0
479,81.0
480,72.0
481,84.0
482,81.0
483,83.0
484,82.0
485,82.0
486,89.0
487,86.0
488,81.0
489,79.0
490,70.0
491,86.0
492,67.0
493,74.0
494,75.0
495,78.0
496,73.0
497,73.0
498,71.0
499,66.0
500,78.0
501,70.0
502,70.0
503,63.0
504,71.0
505,58.0
506,62.0
507,73.0
508,65.0
509,54.0
510,64.0
511,55.0
512,53.0
513,66.0
514,52.0
515,55.0
516,61.0
517,57.0
518,60.0
519,54.0
520,52.0
521,50.0
522,56.0
523,62.0
524,54.0
525,47.0
526,50.0
527,44.0
528,53.0
529,56.0
530,55.0
531,37.0
532,35.0
533,48.0
534,40.0
535,45.0
536,49.0
537,33.0
538,46.0
539,33.0
540,32.0
541,45.0
542,38.0
543,26.0
544,28.0
545,28.0
546,26.0
547,32.0
548,35.0
549,21.0
550,23.0
551,28.0
552,28.0
553,22.0
554,18.0
555,19.0
556,27.0
557,35.0
558,31.0
559,31.0
560,30.0
561,21.0
562,28.0
563,21.0
564,14.0
565,24.0
566,28.0
567,29.0
568,16.0
569,18.0
570,10.0
571,10.0
572,13.0
573,11.0
574,14.0
575,23.0
576,21.0
577,23.0
578,23.0
579,5.0
580,12.0
581,10.0
582,19.0
583,9.0
584,20.0
585,5.0
586,14.0
587,17.0
588,1.0
589,21.0
590,9.0
591,5.0
592,3.0
593,20.0
594,7.0
595,14.0
596,20.0
597,12.0
598,13.0
599,17.0
600,12.0
